"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 08, 2017","1.07","1.06","1.08","1.06","12.03M","0.00%"
"Dec 07, 2017","1.07","1.08","1.09","1.06","35.69M","-0.93%"
"Dec 06, 2017","1.08","1.09","1.12","1.07","31.43M","-0.92%"
"Dec 05, 2017","1.09","1.12","1.13","1.09","18.56M","-2.68%"
"Dec 04, 2017","1.12","1.12","1.14","1.12","7.18M","0.00%"
"Nov 30, 2017","1.12","1.13","1.13","1.11","32.33M","-0.88%"
"Nov 29, 2017","1.13","1.15","1.15","1.13","12.56M","-0.88%"
"Nov 28, 2017","1.14","1.17","1.17","1.14","16.72M","0.00%"
"Nov 27, 2017","1.14","1.12","1.16","1.12","35.48M","1.79%"
"Nov 24, 2017","1.12","1.12","1.15","1.12","18.05M","0.00%"
"Nov 23, 2017","1.12","1.12","1.12","1.10","31.06M","0.90%"
"Nov 22, 2017","1.11","1.09","1.13","1.09","15.74M","2.78%"
"Nov 21, 2017","1.08","1.13","1.13","1.08","21.50M","-4.42%"
"Nov 20, 2017","1.13","1.12","1.14","1.12","4.24M","0.89%"
"Nov 17, 2017","1.12","1.13","1.14","1.12","28.40M","-0.88%"
"Nov 16, 2017","1.13","1.12","1.14","1.12","17.35M","0.00%"
"Nov 15, 2017","1.13","1.13","1.14","1.12","13.35M","-0.88%"
"Nov 14, 2017","1.14","1.16","1.17","1.13","10.57M","-1.72%"
"Nov 13, 2017","1.16","1.15","1.17","1.15","18.16M","0.87%"
"Nov 10, 2017","1.15","1.12","1.16","1.12","26.78M","2.68%"
"Nov 09, 2017","1.12","1.11","1.15","1.11","14.06M","0.90%"
"Nov 08, 2017","1.11","1.11","1.12","1.10","45.25M","0.91%"
"Nov 07, 2017","1.10","1.11","1.11","1.10","6.20M","0.00%"
"Nov 06, 2017","1.10","1.06","1.13","1.06","21.51M","3.77%"
"Nov 03, 2017","1.06","1.06","1.07","1.06","9.85M","-0.93%"
"Nov 02, 2017","1.07","1.07","1.08","1.06","10.03M","0.00%"
"Nov 01, 2017","1.07","1.07","1.08","1.06","5.49M","0.00%"
"Oct 31, 2017","1.07","1.08","1.08","1.05","9.24M","0.00%"
"Oct 30, 2017","1.07","1.08","1.09","1.07","7.38M","0.00%"
"Oct 27, 2017","1.07","1.07","1.10","1.07","27.83M","0.00%"
"Oct 26, 2017","1.07","1.07","1.08","1.06","20.93M","0.00%"
"Oct 25, 2017","1.07","1.06","1.09","1.06","14.04M","0.94%"
"Oct 24, 2017","1.06","1.11","1.11","1.05","11.75M","-4.50%"
"Oct 23, 2017","1.11","1.10","1.13","1.10","12.74M","0.91%"
"Oct 20, 2017","1.10","1.07","1.13","1.07","39.24M","2.80%"
"Oct 19, 2017","1.07","1.06","1.07","1.06","52.87M","1.90%"
"Oct 17, 2017","1.05","1.06","1.08","1.05","33.33M","-0.94%"
"Oct 16, 2017","1.06","1.01","1.07","1.01","81.29M","6.00%"
"Oct 13, 2017","1.00","1.00","1.00","0.99","54.97M","1.01%"
"Oct 12, 2017","0.99","0.94","1.01","0.94","51.85M","5.32%"
"Oct 11, 2017","0.94","0.95","0.95","0.94","5.74M","0.00%"
"Oct 10, 2017","0.94","0.94","0.95","0.94","2.24M","0.00%"
"Oct 09, 2017","0.94","0.94","0.94","0.93","2.63M","0.00%"
"Oct 06, 2017","0.94","0.94","0.95","0.94","2.49M","0.00%"
"Oct 05, 2017","0.94","0.94","0.95","0.94","4.55M","0.00%"
"Oct 04, 2017","0.94","0.94","0.95","0.94","3.01M","0.00%"
"Oct 03, 2017","0.94","0.93","0.95","0.93","21.40M","1.08%"
"Oct 02, 2017","0.93","0.92","0.93","0.91","17.48M","1.09%"
"Sep 29, 2017","0.92","0.92","0.93","0.91","9.13M","0.00%"
"Sep 28, 2017","0.92","0.92","0.92","0.90","5.34M","0.00%"
"Sep 27, 2017","0.92","0.90","0.92","0.90","22.82M","1.10%"
"Sep 26, 2017","0.91","0.90","0.91","0.90","5.72M","1.11%"
"Sep 25, 2017","0.90","0.91","0.92","0.90","5.92M","-2.17%"
"Sep 21, 2017","0.92","0.91","0.92","0.90","6.35M","0.00%"
"Sep 20, 2017","0.92","0.91","0.92","0.90","9.97M","1.10%"
"Sep 19, 2017","0.91","0.92","0.92","0.90","3.98M","0.00%"
"Sep 18, 2017","0.91","0.90","0.92","0.90","4.04M","-1.09%"
"Sep 15, 2017","0.92","0.91","0.92","0.90","5.55M","1.10%"
"Sep 14, 2017","0.91","0.89","0.91","0.89","8.60M","2.25%"
"Sep 13, 2017","0.89","0.90","0.90","0.89","5.58M","-1.11%"
"Sep 12, 2017","0.90","0.90","0.91","0.89","9.78M","0.00%"
"Sep 11, 2017","0.90","0.92","0.93","0.90","19.71M","-3.23%"
"Sep 08, 2017","0.93","0.94","0.94","0.92","12.05M","-1.06%"
"Sep 07, 2017","0.94","0.95","0.95","0.93","23.33M","-1.05%"
"Sep 06, 2017","0.95","0.94","0.95","0.94","4.41M","1.06%"
"Sep 05, 2017","0.94","0.93","0.94","0.93","9.59M","1.08%"
"Aug 30, 2017","0.93","0.91","0.94","0.91","15.05M","2.20%"
"Aug 29, 2017","0.91","0.91","0.91","0.90","2.40M","0.00%"
"Aug 28, 2017","0.91","0.93","0.93","0.91","1.83M","-3.19%"
"Aug 25, 2017","0.94","0.93","0.94","0.93","2.16M","1.08%"
"Aug 24, 2017","0.93","0.93","0.94","0.93","6.40M","0.00%"
"Aug 23, 2017","0.93","0.93","0.94","0.93","4.61M","0.00%"
"Aug 22, 2017","0.93","0.93","0.94","0.93","7.27M","0.00%"
"Aug 21, 2017","0.93","0.95","0.95","0.93","2.78M","-2.11%"
"Aug 18, 2017","0.95","0.95","0.95","0.94","7.56M","0.00%"
"Aug 17, 2017","0.95","0.95","0.95","0.94","20.09M","0.00%"
"Aug 16, 2017","0.95","0.94","0.95","0.94","19.80M","1.06%"
"Aug 15, 2017","0.94","0.94","0.95","0.93","4.70M","0.00%"
"Aug 14, 2017","0.94","0.94","0.94","0.93","5.35M","0.00%"
"Aug 11, 2017","0.94","0.95","0.95","0.93","5.32M","0.00%"
"Aug 10, 2017","0.94","0.95","0.95","0.94","5.43M","-1.05%"
"Aug 09, 2017","0.95","0.95","0.95","0.95","10.59M","0.00%"
"Aug 08, 2017","0.95","0.95","0.95","0.94","9.04M","1.06%"
"Aug 07, 2017","0.94","0.95","0.96","0.94","2.80M","-2.08%"
"Aug 04, 2017","0.96","0.95","0.96","0.94","14.98M","1.05%"
"Aug 03, 2017","0.95","0.96","0.96","0.94","4.06M","-1.04%"
"Aug 02, 2017","0.96","0.96","0.96","0.95","5.09M","0.00%"
"Aug 01, 2017","0.96","0.96","0.96","0.95","10.57M","0.00%"
"Jul 31, 2017","0.96","0.95","0.96","0.94","5.59M","0.00%"
"Jul 28, 2017","0.96","0.96","0.96","0.95","4.58M","0.00%"
"Jul 27, 2017","0.96","0.96","0.96","0.95","4.86M","0.00%"
"Jul 26, 2017","0.96","0.95","0.96","0.94","7.73M","1.05%"
"Jul 25, 2017","0.95","0.95","0.96","0.95","2.58M","0.00%"
"Jul 24, 2017","0.95","0.96","0.96","0.94","1.51M","-1.04%"
"Jul 21, 2017","0.96","0.95","0.96","0.93","9.38M","1.05%"
"Jul 20, 2017","0.95","0.95","0.95","0.95","3.78M","0.00%"
"Jul 19, 2017","0.95","0.95","0.95","0.94","5.32M","0.00%"
"Jul 18, 2017","0.95","0.94","0.96","0.94","5.72M","1.06%"
"Jul 17, 2017","0.94","0.93","0.94","0.93","5.62M","0.00%"
"Jul 14, 2017","0.94","0.94","0.95","0.94","1.85M","0.00%"
"Jul 13, 2017","0.94","0.94","0.95","0.94","5.27M","0.00%"
"Jul 12, 2017","0.94","0.94","0.94","0.93","7.97M","0.00%"
"Jul 11, 2017","0.94","0.93","0.94","0.93","4.34M","1.08%"
"Jul 10, 2017","0.93","0.94","0.94","0.92","9.27M","-1.06%"
"Jul 07, 2017","0.94","0.94","0.95","0.93","7.22M","-3.09%"
"Jul 06, 2017","0.97","0.95","0.97","0.94","4.74M","1.04%"
"Jul 05, 2017","0.96","0.96","0.97","0.95","13.22M","0.00%"
"Jul 04, 2017","0.96","0.95","0.96","0.95","4.95M","1.05%"
"Jul 03, 2017","0.95","0.95","0.95","0.94","10.62M","-1.04%"
"Jun 30, 2017","0.96","0.95","0.96","0.95","10.40M","0.00%"
"Jun 29, 2017","0.96","0.96","0.97","0.95","16.04M","0.00%"
"Jun 28, 2017","0.96","0.95","0.96","0.95","18.40M","2.13%"
"Jun 23, 2017","0.94","0.94","0.95","0.94","8.67M","0.00%"
"Jun 22, 2017","0.94","0.94","0.95","0.93","7.64M","1.08%"
"Jun 21, 2017","0.93","0.93","0.94","0.92","30.24M","1.09%"
"Jun 20, 2017","0.92","0.92","0.93","0.91","24.23M","1.10%"
"Jun 19, 2017","0.91","0.92","0.93","0.91","41.89M","-2.15%"
"Jun 16, 2017","0.93","0.96","0.96","0.93","27.16M","-4.12%"
"Jun 15, 2017","0.97","0.96","0.97","0.96","9.32M","0.00%"
"Jun 14, 2017","0.97","0.97","0.98","0.96","8.92M","0.00%"
"Jun 13, 2017","0.97","0.98","0.98","0.97","10.38M","0.00%"
"Jun 09, 2017","0.97","0.96","0.99","0.96","28.13M","1.04%"
"Jun 08, 2017","0.96","0.92","0.96","0.92","42.14M","4.35%"
"Jun 07, 2017","0.92","0.92","0.92","0.90","20.54M","0.00%"
"Jun 06, 2017","0.92","0.92","0.92","0.91","6.51M","0.00%"
"Jun 05, 2017","0.92","0.90","0.92","0.90","11.50M","1.10%"
"Jun 02, 2017","0.91","0.89","0.91","0.89","5.85M","2.25%"
"Jun 01, 2017","0.89","0.88","0.90","0.87","14.37M","1.14%"
"May 31, 2017","0.88","0.89","0.90","0.88","16.30M","-1.12%"
"May 30, 2017","0.89","0.88","0.91","0.88","12.15M","0.00%"
"May 29, 2017","0.89","0.89","0.89","0.88","9.15M","-1.11%"
"May 26, 2017","0.90","0.91","0.91","0.89","10.53M","-2.17%"
"May 25, 2017","0.92","0.93","0.93","0.91","14.00M","-1.08%"
"May 24, 2017","0.93","0.92","0.93","0.92","23.18M","1.09%"
"May 23, 2017","0.92","0.92","0.92","0.90","33.72M","0.00%"
"May 22, 2017","0.92","0.90","0.92","0.90","41.73M","2.22%"
"May 19, 2017","0.90","0.87","0.90","0.87","39.30M","3.45%"
"May 18, 2017","0.87","0.87","0.87","0.86","21.53M","0.00%"
"May 17, 2017","0.87","0.87","0.87","0.86","7.86M","0.00%"
"May 16, 2017","0.87","0.87","0.87","0.86","18.08M","0.00%"
"May 15, 2017","0.87","0.87","0.87","0.85","14.73M","1.16%"
"May 12, 2017","0.86","0.87","0.87","0.84","30.15M","0.00%"
"May 11, 2017","0.86","0.85","0.87","0.85","50.24M","2.38%"
"May 09, 2017","0.84","0.81","0.84","0.81","41.14M","3.70%"
"May 08, 2017","0.81","0.81","0.82","0.80","12.25M","1.25%"
"May 05, 2017","0.80","0.76","0.80","0.76","17.80M","5.26%"
"May 04, 2017","0.76","0.77","0.77","0.76","9.00M","0.00%"
"May 03, 2017","0.76","0.77","0.77","0.76","13.00M","-1.30%"
"May 02, 2017","0.77","0.76","0.77","0.76","18.11M","1.32%"
"Apr 28, 2017","0.76","0.76","0.78","0.76","23.02M","0.00%"
"Apr 27, 2017","0.76","0.78","0.78","0.76","51.48M","-2.56%"
"Apr 26, 2017","0.78","0.80","0.80","0.78","18.62M","-2.50%"
"Apr 25, 2017","0.80","0.80","0.81","0.79","12.66M","0.00%"
"Apr 21, 2017","0.80","0.80","0.81","0.79","22.91M","0.00%"
"Apr 20, 2017","0.80","0.80","0.80","0.80","25.63M","0.00%"
"Apr 19, 2017","0.80","0.81","0.81","0.80","6.18M","0.00%"
"Apr 18, 2017","0.80","0.81","0.81","0.80","4.37M","0.00%"
"Apr 17, 2017","0.80","0.81","0.81","0.80","7.77M","-1.23%"
"Apr 14, 2017","0.81","0.82","0.82","0.81","2.00M","-1.22%"
"Apr 13, 2017","0.82","0.82","0.82","0.81","5.93M","0.00%"
"Apr 12, 2017","0.82","0.82","0.82","0.82","8.84M","0.00%"
"Apr 11, 2017","0.82","0.82","0.82","0.82","9.49M","0.00%"
"Apr 10, 2017","0.82","0.82","0.82","0.82","2.80M","0.00%"
"Apr 07, 2017","0.82","0.82","0.84","0.82","16.96M","0.00%"
"Apr 06, 2017","0.82","0.82","0.83","0.82","16.81M","0.00%"
"Apr 05, 2017","0.82","0.84","0.84","0.82","18.81M","-1.20%"
"Apr 04, 2017","0.83","0.83","0.84","0.83","3.65M","0.00%"
"Apr 03, 2017","0.83","0.83","0.83","0.82","4.36M","1.22%"
"Mar 31, 2017","0.82","0.83","0.84","0.82","12.44M","0.00%"
"Mar 30, 2017","0.82","0.84","0.84","0.82","13.87M","-1.20%"
"Mar 29, 2017","0.83","0.83","0.84","0.83","21.06M","0.00%"
"Mar 28, 2017","0.83","0.83","0.84","0.83","14.77M","0.00%"
"Mar 27, 2017","0.83","0.84","0.84","0.83","16.59M","-1.19%"
"Mar 24, 2017","0.84","0.84","0.85","0.84","8.42M","0.00%"
"Mar 23, 2017","0.84","0.84","0.85","0.84","16.44M","0.00%"
"Mar 22, 2017","0.84","0.85","0.85","0.84","26.63M","-1.18%"
"Mar 21, 2017","0.85","0.86","0.86","0.85","14.56M","-1.16%"
"Mar 20, 2017","0.86","0.87","0.87","0.86","12.46M","-1.15%"
"Mar 17, 2017","0.87","0.87","0.87","0.85","33.29M","0.00%"
"Mar 16, 2017","0.87","0.87","0.88","0.86","21.61M","0.00%"
"Mar 15, 2017","0.87","0.87","0.88","0.87","17.43M","0.00%"
"Mar 14, 2017","0.87","0.87","0.88","0.86","21.44M","1.16%"
"Mar 13, 2017","0.86","0.85","0.87","0.85","17.80M","0.00%"
"Mar 10, 2017","0.86","0.86","0.86","0.86","4.73M","0.00%"
"Mar 09, 2017","0.86","0.85","0.86","0.85","6.77M","0.00%"
"Mar 08, 2017","0.86","0.85","0.86","0.85","6.42M","1.18%"
"Mar 07, 2017","0.85","0.86","0.86","0.85","11.66M","-1.16%"
"Mar 06, 2017","0.86","0.86","0.87","0.85","12.77M","0.00%"
"Mar 03, 2017","0.86","0.86","0.86","0.85","3.75M","0.00%"
"Mar 02, 2017","0.86","0.85","0.86","0.85","10.32M","1.18%"
"Mar 01, 2017","0.85","0.84","0.85","0.84","10.04M","1.19%"
"Feb 28, 2017","0.84","0.85","0.85","0.83","6.01M","0.00%"
"Feb 27, 2017","0.84","0.85","0.86","0.83","15.07M","-1.18%"
"Feb 24, 2017","0.85","0.86","0.86","0.85","18.08M","0.00%"
"Feb 23, 2017","0.85","0.86","0.86","0.85","7.97M","-2.30%"
"Feb 22, 2017","0.87","0.86","0.87","0.86","12.92M","0.00%"
"Feb 21, 2017","0.87","0.86","0.87","0.85","15.20M","1.16%"
"Feb 20, 2017","0.86","0.86","0.86","0.85","2.05M","0.00%"
"Feb 17, 2017","0.86","0.86","0.87","0.85","3.34M","0.00%"
"Feb 16, 2017","0.86","0.86","0.87","0.85","9.85M","0.00%"
"Feb 15, 2017","0.86","0.85","0.86","0.85","19.58M","1.18%"
"Feb 14, 2017","0.85","0.85","0.85","0.84","8.59M","-1.16%"
"Feb 13, 2017","0.86","0.86","0.86","0.85","4.10M","0.00%"
"Feb 10, 2017","0.86","0.85","0.86","0.85","6.05M","0.00%"
"Feb 08, 2017","0.86","0.86","0.86","0.85","12.36M","0.00%"
"Feb 07, 2017","0.86","0.84","0.86","0.84","6.80M","2.38%"
"Feb 06, 2017","0.84","0.85","0.85","0.83","15.18M","-1.18%"
"Feb 03, 2017","0.85","0.86","0.86","0.85","13.85M","-1.16%"
"Feb 02, 2017","0.86","0.87","0.87","0.86","3.62M","-1.15%"
"Jan 31, 2017","0.87","0.87","0.87","0.86","1.69M","0.00%"
"Jan 27, 2017","0.87","0.86","0.87","0.85","7.60M","0.00%"
"Jan 26, 2017","0.87","0.87","0.87","0.86","16.79M","0.00%"
"Jan 25, 2017","0.87","0.87","0.87","0.86","16.62M","0.00%"
"Jan 24, 2017","0.87","0.87","0.88","0.86","8.60M","0.00%"
"Jan 23, 2017","0.87","0.86","0.89","0.86","18.23M","1.16%"
"Jan 20, 2017","0.86","0.86","0.86","0.85","4.93M","0.00%"
"Jan 19, 2017","0.86","0.87","0.87","0.86","3.91M","0.00%"
"Jan 18, 2017","0.86","0.87","0.87","0.85","18.56M","-1.15%"
"Jan 17, 2017","0.87","0.86","0.87","0.86","9.00M","1.16%"
"Jan 16, 2017","0.86","0.88","0.88","0.86","11.79M","-2.27%"
"Jan 13, 2017","0.88","0.88","0.88","0.87","15.72M","0.00%"
"Jan 12, 2017","0.88","0.89","0.89","0.87","13.22M","-1.12%"
"Jan 11, 2017","0.89","0.88","0.89","0.86","10.54M","1.14%"
"Jan 10, 2017","0.88","0.88","0.88","0.87","20.04M","0.00%"
"Jan 09, 2017","0.88","0.89","0.89","0.87","25.79M","-1.12%"
"Jan 06, 2017","0.89","0.90","0.90","0.88","29.05M","-1.11%"
"Jan 05, 2017","0.90","0.90","0.91","0.89","18.49M","0.00%"
"Jan 04, 2017","0.90","0.88","0.90","0.87","24.40M","2.27%"
"Jan 03, 2017","0.88","0.89","0.89","0.88","13.07M","-1.12%"
"Dec 30, 2016","0.89","0.88","0.89","0.87","13.13M","1.14%"
"Dec 29, 2016","0.88","0.87","0.88","0.87","12.75M","1.15%"
"Dec 28, 2016","0.87","0.85","0.87","0.85","9.39M","1.16%"
"Dec 27, 2016","0.86","0.86","0.86","0.86","1.61M","0.00%"
"Dec 23, 2016","0.86","0.88","0.88","0.86","7.51M","-2.27%"
"Dec 22, 2016","0.88","0.88","0.88","0.87","14.19M","0.00%"
"Dec 21, 2016","0.88","0.87","0.88","0.87","31.11M","1.15%"
"Dec 20, 2016","0.87","0.86","0.87","0.85","20.02M","1.16%"
"Dec 19, 2016","0.86","0.85","0.87","0.85","22.22M","1.18%"
"Dec 16, 2016","0.85","0.84","0.85","0.83","25.58M","1.19%"
"Dec 15, 2016","0.84","0.83","0.85","0.83","17.96M","1.20%"
"Dec 14, 2016","0.83","0.82","0.83","0.82","18.74M","1.22%"
"Dec 13, 2016","0.82","0.82","0.83","0.82","19.50M","0.00%"
"Dec 09, 2016","0.82","0.83","0.83","0.82","8.64M","-1.20%"
"Dec 08, 2016","0.83","0.82","0.83","0.82","5.43M","1.22%"
"Dec 07, 2016","0.82","0.82","0.82","0.81","12.54M","1.23%"
"Dec 06, 2016","0.81","0.84","0.84","0.81","42.41M","-3.57%"
"Dec 05, 2016","0.84","0.85","0.85","0.84","6.63M","-1.18%"
"Dec 02, 2016","0.85","0.85","0.85","0.85","13.92M","0.00%"
"Dec 01, 2016","0.85","0.85","0.86","0.85","29.72M","-3.41%"
"Nov 30, 2016","0.88","0.84","0.88","0.83","30.41M","4.76%"
"Nov 29, 2016","0.84","0.85","0.86","0.84","10.86M","-1.18%"
"Nov 28, 2016","0.85","0.86","0.86","0.84","9.81M","-1.16%"
"Nov 25, 2016","0.86","0.87","0.88","0.86","19.42M","-1.15%"
"Nov 24, 2016","0.87","0.87","0.89","0.87","32.56M","-1.14%"
"Nov 23, 2016","0.88","0.87","0.88","0.87","21.82M","1.15%"
"Nov 22, 2016","0.87","0.88","0.88","0.87","20.74M","-1.14%"
"Nov 21, 2016","0.88","0.88","0.88","0.87","15.77M","0.00%"
"Nov 18, 2016","0.88","0.85","0.88","0.85","63.51M","3.53%"
"Nov 17, 2016","0.85","0.85","0.86","0.85","7.55M","0.00%"
"Nov 16, 2016","0.85","0.85","0.86","0.85","34.32M","0.00%"
"Nov 15, 2016","0.85","0.85","0.86","0.85","35.89M","0.00%"
"Nov 14, 2016","0.85","0.88","0.89","0.85","51.98M","-2.30%"
"Nov 11, 2016","0.87","0.84","0.88","0.84","154.57M","4.82%"
"Nov 10, 2016","0.83","0.80","0.83","0.80","44.00M","2.47%"
"Nov 09, 2016","0.81","0.81","0.81","0.80","5.74M","0.00%"
"Nov 08, 2016","0.81","0.80","0.81","0.80","9.25M","1.25%"
"Nov 07, 2016","0.80","0.80","0.80","0.80","7.98M","0.00%"
"Nov 04, 2016","0.80","0.81","0.81","0.80","13.57M","-1.23%"
"Nov 03, 2016","0.81","0.80","0.81","0.80","13.91M","1.25%"
"Nov 02, 2016","0.80","0.81","0.81","0.79","23.29M","-2.44%"
"Nov 01, 2016","0.82","0.81","0.82","0.81","28.03M","0.00%"
"Oct 31, 2016","0.82","0.80","0.82","0.80","11.87M","2.50%"
"Oct 28, 2016","0.80","0.81","0.81","0.80","27.58M","-2.44%"
"Oct 27, 2016","0.82","0.80","0.82","0.79","37.97M","2.50%"
"Oct 26, 2016","0.80","0.82","0.82","0.79","34.61M","-2.44%"
"Oct 25, 2016","0.82","0.82","0.82","0.81","18.28M","-1.20%"
"Oct 24, 2016","0.83","0.83","0.83","0.82","32.78M","0.00%"
"Oct 21, 2016","0.83","0.83","0.83","0.82","6.09M","0.00%"
"Oct 20, 2016","0.83","0.83","0.83","0.82","24.78M","0.00%"
"Oct 19, 2016","0.83","0.83","0.83","0.83","27.60M","0.00%"
"Oct 18, 2016","0.83","0.82","0.83","0.82","19.71M","1.22%"
"Oct 17, 2016","0.82","0.83","0.83","0.81","20.19M","-1.20%"
"Oct 14, 2016","0.83","0.84","0.84","0.83","23.83M","0.00%"
"Oct 13, 2016","0.83","0.83","0.84","0.82","27.62M","0.00%"
"Oct 12, 2016","0.83","0.82","0.84","0.82","62.10M","1.22%"
"Oct 11, 2016","0.82","0.81","0.82","0.80","17.50M","2.50%"
"Oct 10, 2016","0.80","0.80","0.81","0.80","19.67M","-1.23%"
"Oct 07, 2016","0.81","0.82","0.82","0.80","42.45M","-1.22%"
"Oct 06, 2016","0.82","0.84","0.84","0.81","76.69M","-3.53%"
"Oct 05, 2016","0.85","0.85","0.86","0.85","26.71M","0.00%"
"Oct 04, 2016","0.85","0.85","0.85","0.84","21.50M","0.00%"
"Sep 30, 2016","0.85","0.83","0.85","0.82","35.55M","1.19%"
"Sep 29, 2016","0.84","0.84","0.84","0.82","25.15M","0.00%"
"Sep 28, 2016","0.84","0.84","0.85","0.83","39.89M","1.20%"
"Sep 27, 2016","0.83","0.80","0.84","0.79","47.63M","3.75%"
"Sep 26, 2016","0.80","0.80","0.80","0.79","5.71M","0.00%"
"Sep 23, 2016","0.80","0.80","0.80","0.79","11.95M","0.00%"
"Sep 22, 2016","0.80","0.79","0.80","0.79","31.78M","1.27%"
"Sep 21, 2016","0.79","0.78","0.79","0.78","17.84M","1.28%"
"Sep 20, 2016","0.78","0.78","0.79","0.77","25.72M","0.00%"
"Sep 19, 2016","0.78","0.78","0.78","0.77","9.82M","0.00%"
"Sep 15, 2016","0.78","0.77","0.79","0.77","16.35M","1.30%"
"Sep 14, 2016","0.77","0.77","0.79","0.77","32.26M","0.00%"
"Sep 13, 2016","0.77","0.78","0.78","0.77","11.30M","-1.28%"
"Sep 09, 2016","0.78","0.80","0.80","0.78","44.87M","-2.50%"
"Sep 08, 2016","0.80","0.80","0.80","0.79","18.20M","0.00%"
"Sep 07, 2016","0.80","0.79","0.81","0.79","26.90M","0.00%"
"Sep 06, 2016","0.80","0.79","0.81","0.78","48.24M","1.27%"
"Sep 05, 2016","0.79","0.77","0.79","0.77","71.78M","2.60%"
"Sep 02, 2016","0.77","0.73","0.77","0.73","107.94M","5.48%"
"Sep 01, 2016","0.73","0.71","0.74","0.70","26.41M","2.82%"
"Aug 30, 2016","0.71","0.70","0.71","0.70","13.93M","1.43%"
"Aug 29, 2016","0.70","0.71","0.71","0.70","9.69M","-1.41%"
"Aug 26, 2016","0.71","0.70","0.72","0.70","15.83M","1.43%"
"Aug 25, 2016","0.70","0.71","0.71","0.70","16.03M","-1.41%"
"Aug 24, 2016","0.71","0.72","0.72","0.70","22.95M","-1.39%"
"Aug 23, 2016","0.72","0.72","0.72","0.72","11.87M","-1.37%"
"Aug 22, 2016","0.73","0.73","0.73","0.72","12.72M","0.00%"
"Aug 19, 2016","0.73","0.74","0.74","0.73","9.22M","0.00%"
"Aug 18, 2016","0.73","0.73","0.74","0.73","16.14M","0.00%"
"Aug 17, 2016","0.73","0.75","0.75","0.72","30.27M","-2.67%"
"Aug 16, 2016","0.75","0.75","0.75","0.74","20.51M","0.00%"
"Aug 15, 2016","0.75","0.76","0.76","0.75","11.19M","-1.32%"
"Aug 12, 2016","0.76","0.76","0.76","0.75","26.50M","0.00%"
"Aug 11, 2016","0.76","0.75","0.77","0.75","19.55M","1.33%"
"Aug 10, 2016","0.75","0.75","0.76","0.75","5.36M","0.00%"
"Aug 09, 2016","0.75","0.76","0.76","0.75","10.96M","-1.32%"
"Aug 08, 2016","0.76","0.76","0.76","0.74","30.10M","1.33%"
"Aug 05, 2016","0.75","0.72","0.76","0.72","30.11M","4.17%"
"Aug 04, 2016","0.72","0.73","0.73","0.72","13.67M","-1.37%"
"Aug 03, 2016","0.73","0.73","0.73","0.72","12.69M","1.39%"
"Aug 02, 2016","0.72","0.72","0.73","0.72","9.30M","0.00%"
"Aug 01, 2016","0.72","0.71","0.72","0.71","14.99M","1.41%"
"Jul 29, 2016","0.71","0.73","0.73","0.71","23.93M","-2.74%"
"Jul 28, 2016","0.73","0.72","0.73","0.72","15.10M","1.39%"
"Jul 27, 2016","0.72","0.72","0.73","0.71","23.98M","0.00%"
"Jul 26, 2016","0.72","0.72","0.73","0.71","38.69M","0.00%"
"Jul 25, 2016","0.72","0.73","0.73","0.72","13.96M","-1.37%"
"Jul 22, 2016","0.73","0.73","0.73","0.72","26.72M","0.00%"
"Jul 21, 2016","0.73","0.73","0.74","0.72","31.08M","0.00%"
"Jul 20, 2016","0.73","0.74","0.74","0.73","19.34M","-1.35%"
"Jul 19, 2016","0.74","0.73","0.74","0.73","23.10M","1.37%"
"Jul 18, 2016","0.73","0.75","0.75","0.73","23.99M","-2.67%"
"Jul 15, 2016","0.75","0.75","0.75","0.74","22.76M","0.00%"
"Jul 14, 2016","0.75","0.75","0.75","0.74","16.33M","0.00%"
"Jul 13, 2016","0.75","0.75","0.75","0.74","40.17M","0.00%"
"Jul 12, 2016","0.75","0.75","0.76","0.75","17.73M","0.00%"
"Jul 11, 2016","0.75","0.76","0.76","0.75","26.36M","0.00%"
"Jul 08, 2016","0.75","0.77","0.78","0.75","22.74M","-2.60%"
"Jul 05, 2016","0.77","0.77","0.78","0.77","15.09M","-1.28%"
"Jul 04, 2016","0.78","0.76","0.78","0.76","13.23M","2.63%"
"Jul 01, 2016","0.76","0.77","0.77","0.76","17.76M","-1.30%"
"Jun 30, 2016","0.77","0.78","0.78","0.76","41.60M","0.00%"
"Jun 29, 2016","0.77","0.78","0.78","0.76","60.54M","-1.28%"
"Jun 28, 2016","0.78","0.80","0.80","0.78","52.56M","-2.50%"
"Jun 27, 2016","0.80","0.77","0.80","0.77","23.59M","3.90%"
"Jun 24, 2016","0.77","0.78","0.78","0.75","51.30M","-1.28%"
"Jun 23, 2016","0.78","0.77","0.78","0.77","46.67M","1.30%"
"Jun 21, 2016","0.77","0.78","0.78","0.76","28.33M","0.00%"
"Jun 20, 2016","0.77","0.79","0.79","0.77","29.28M","-2.53%"
"Jun 17, 2016","0.79","0.78","0.79","0.76","51.07M","1.28%"
"Jun 16, 2016","0.78","0.82","0.82","0.78","71.39M","-4.88%"
"Jun 15, 2016","0.82","0.83","0.84","0.81","32.84M","-2.38%"
"Jun 14, 2016","0.84","0.83","0.84","0.83","7.92M","1.20%"
"Jun 13, 2016","0.83","0.83","0.84","0.83","7.43M","0.00%"
"Jun 10, 2016","0.83","0.85","0.86","0.83","42.12M","-2.35%"
